,0.1,0.9,0.5
2019-02-01 09:25:00,166843.421875,281634.875,229395.703125
2019-02-01 09:30:00,171322.84375,278656.03125,220977.03125
2019-02-01 09:35:00,163311.046875,266599.3125,216832.75
2019-02-01 09:40:00,162085.140625,253544.5625,206232.0625
2019-02-01 09:45:00,160162.953125,248592.703125,202820.125
2019-02-01 09:50:00,146462.203125,247089.734375,194130.515625
2019-02-01 09:55:00,148196.28125,233576.984375,190273.375
2019-02-01 10:00:00,141709.515625,232571.640625,182494.984375
2019-02-01 10:05:00,141947.671875,226432.046875,176959.390625
2019-02-01 10:10:00,133907.21875,212838.25,173442.0
2019-02-01 10:15:00,132247.859375,207077.90625,169507.359375
2019-02-01 10:20:00,128298.265625,196220.5,164330.515625
2019-02-01 10:25:00,122212.609375,196256.1875,161834.6875
2019-02-01 10:30:00,116855.8359375,194718.875,156641.203125
2019-02-01 10:35:00,117483.390625,187514.578125,150471.53125
2019-02-01 10:40:00,119902.78125,178505.90625,149607.953125
2019-02-01 10:45:00,114534.03125,177714.125,145664.609375
2019-02-01 10:50:00,113504.5078125,173005.453125,143228.34375
2019-02-01 10:55:00,115366.3828125,175554.34375,143118.5625
2019-02-01 11:00:00,112495.265625,169095.140625,136217.8125
2019-02-01 11:05:00,109777.6953125,165099.359375,134025.203125
2019-02-01 11:10:00,107668.4765625,162080.515625,129009.078125
2019-02-01 11:15:00,109546.921875,158322.9375,128982.15625
2019-02-01 11:20:00,107243.546875,150087.75,126251.4453125
2019-02-01 11:25:00,103720.421875,148286.21875,123534.171875
2019-02-01 11:30:00,102835.8515625,145825.8125,122601.3828125
2019-02-01 11:35:00,103121.8515625,146624.65625,120359.546875
2019-02-01 11:40:00,101377.3984375,139277.546875,116142.0
2019-02-01 11:45:00,97052.9921875,139323.015625,116565.0078125
2019-02-01 11:50:00,98026.9375,134359.03125,115175.578125
2019-02-01 11:55:00,98135.6640625,135940.140625,112190.9375
2019-02-01 12:00:00,93124.484375,130300.6875,109415.390625
2019-02-01 12:05:00,92751.0625,130871.8203125,109607.90625
2019-02-01 12:10:00,92416.65625,128684.125,105838.359375
2019-02-01 12:15:00,91250.25,128263.9453125,102151.109375
2019-02-01 12:20:00,89837.1796875,123923.9609375,101729.3203125
2019-02-01 12:25:00,88833.5,124495.15625,100747.609375
2019-02-01 12:30:00,87303.7109375,120001.53125,100080.65625
2019-02-01 12:35:00,86167.8359375,118734.7109375,97738.0859375
2019-02-01 12:40:00,86486.8671875,116001.46875,96890.484375
2019-02-01 12:45:00,83780.8984375,115532.40625,94301.4140625
2019-02-01 12:50:00,87407.484375,118041.265625,95506.1484375
2019-02-01 12:55:00,83549.96875,116716.78125,93666.140625
2019-02-01 13:00:00,81173.5078125,110017.9609375,91315.5234375
2019-02-01 13:05:00,80942.40625,107679.8125,89978.21875
2019-02-01 13:10:00,79348.7734375,104818.3671875,90952.8515625
2019-02-01 13:15:00,79916.453125,104119.9375,89569.921875
2019-02-01 13:20:00,79026.6484375,104022.2109375,90152.6640625
2019-02-01 13:25:00,78124.46875,101364.9609375,90299.421875
2019-02-01 13:30:00,79190.4609375,100169.71875,88220.2109375
2019-02-01 13:35:00,78673.859375,101007.1171875,88391.2265625
2019-02-01 13:40:00,78073.9921875,99358.6640625,89155.359375
2019-02-01 13:45:00,78775.0625,100977.5703125,88849.046875
2019-02-01 13:50:00,81405.484375,100392.125,90408.9375
2019-02-01 13:55:00,78933.3125,103205.8203125,90514.953125
2019-02-01 14:00:00,79212.125,101904.2421875,88170.3125
2019-02-01 14:05:00,78212.859375,100833.6171875,89200.125
2019-02-01 14:10:00,81097.9453125,101618.625,90510.1796875
2019-02-01 14:15:00,79070.484375,102334.109375,90859.75
2019-02-01 14:20:00,80959.359375,104282.0859375,91319.828125
2019-02-01 14:25:00,80726.9453125,103809.921875,91304.90625
2019-02-01 14:30:00,82972.3046875,104201.0390625,91730.8515625
2019-02-01 14:35:00,83678.8671875,105948.5703125,93479.171875
2019-02-01 14:40:00,86304.640625,104556.59375,94784.3359375
2019-02-01 14:45:00,85794.890625,108091.65625,96758.46875
2019-02-01 14:50:00,87444.1953125,110951.875,99952.796875
2019-02-01 14:55:00,88645.0546875,112559.6875,100453.2109375
2019-02-01 15:00:00,87372.453125,109950.390625,99641.4609375
2019-02-01 15:05:00,90523.1875,111655.1875,102289.296875
2019-02-01 15:10:00,90892.1953125,117086.59375,103041.2890625
2019-02-01 15:15:00,92814.84375,118853.9296875,104768.7890625
2019-02-01 15:20:00,94874.2265625,117608.609375,106147.2265625
2019-02-01 15:25:00,98279.7734375,121567.765625,110767.859375
2019-02-01 15:30:00,95634.0859375,126276.1953125,111904.8984375
2019-02-01 15:35:00,101763.828125,129919.125,113324.4453125
2019-02-01 15:40:00,105044.515625,129754.59375,115784.609375
2019-02-01 15:45:00,104707.5625,132371.8125,118672.625
2019-02-01 15:50:00,106876.890625,135662.1875,119720.984375
2019-02-01 15:55:00,108674.3984375,138822.734375,124228.515625
2019-02-01 16:00:00,107763.109375,142363.859375,121865.296875
2019-02-01 16:05:00,110259.90625,141653.8125,127233.21875
2019-02-01 16:10:00,112650.0546875,145259.09375,129523.515625
2019-02-01 16:15:00,114287.65625,149203.421875,133043.609375
2019-02-01 16:20:00,119142.015625,152351.984375,133628.8125
2019-02-01 16:25:00,122295.34375,154028.53125,137457.734375
2019-02-01 16:30:00,123981.140625,156718.15625,138621.671875
2019-02-01 16:35:00,127557.859375,158035.6875,141419.421875
2019-02-01 16:40:00,129521.796875,160498.90625,145554.21875
2019-02-01 16:45:00,132109.9375,165494.1875,147506.453125
2019-02-01 16:50:00,130287.8984375,168497.421875,150857.5
2019-02-01 16:55:00,136461.875,168113.5,153004.8125
2019-02-01 17:00:00,136881.125,170553.375,155353.71875
2019-02-01 17:05:00,138622.53125,171384.21875,153719.234375
2019-02-01 17:10:00,139493.84375,174280.0,157888.0
2019-02-01 17:15:00,142292.6875,175546.96875,159506.375
2019-02-01 17:20:00,141203.015625,175598.046875,157507.96875
2019-02-01 17:25:00,144238.625,180691.671875,161181.078125
2019-02-01 17:30:00,147613.546875,178564.1875,163884.34375
2019-02-01 17:35:00,141159.78125,181168.015625,163442.515625
2019-02-01 17:40:00,147612.640625,180106.796875,163089.859375
2019-02-01 17:45:00,145133.328125,178989.78125,163101.859375
2019-02-01 17:50:00,144308.140625,180854.234375,161834.03125
2019-02-01 17:55:00,145711.109375,176397.65625,161226.453125
2019-02-01 18:00:00,142518.9375,178888.421875,160392.0
2019-02-01 18:05:00,140761.59375,173134.375,159005.296875
2019-02-01 18:10:00,141149.15625,172643.375,158211.53125
2019-02-01 18:15:00,137944.203125,169012.359375,155370.78125
2019-02-01 18:20:00,135973.046875,168910.078125,150314.828125
2019-02-01 18:25:00,132372.0,165371.609375,145835.078125
2019-02-01 18:30:00,130441.765625,160546.15625,143992.6875
2019-02-01 18:35:00,125726.2265625,157425.59375,141847.96875
2019-02-01 18:40:00,123659.78125,154705.53125,137131.765625
2019-02-01 18:45:00,121687.9765625,148831.5,134919.734375
2019-02-01 18:50:00,117077.515625,146707.28125,131071.390625
2019-02-01 18:55:00,116963.6484375,141885.078125,128022.9765625
2019-02-01 19:00:00,110450.8671875,136641.453125,121002.671875
2019-02-01 19:05:00,107269.2109375,131410.109375,117966.9609375
2019-02-01 19:10:00,102188.5859375,128669.125,115554.3359375
2019-02-01 19:15:00,99877.7734375,123282.265625,112538.7890625
2019-02-01 19:20:00,97539.3203125,120420.546875,107571.2265625
2019-02-01 19:25:00,92401.8359375,114607.8515625,103730.15625
2019-02-01 19:30:00,89777.3828125,111997.609375,102163.265625
2019-02-01 19:35:00,87933.5078125,107120.171875,96249.484375
2019-02-01 19:40:00,83923.953125,103219.671875,93753.40625
2019-02-01 19:45:00,79442.9921875,98275.3046875,88745.6796875
2019-02-01 19:50:00,77752.8515625,95992.3046875,85898.25
2019-02-01 19:55:00,75009.0859375,91813.3046875,83772.6171875
2019-02-01 20:00:00,71311.3203125,86567.75,78379.6328125
2019-02-01 20:05:00,67787.8203125,83336.703125,76386.9609375
2019-02-01 20:10:00,65618.046875,82514.0703125,73843.6171875
2019-02-01 20:15:00,62132.07421875,78357.3828125,71422.8359375
2019-02-01 20:20:00,60698.42578125,75708.84375,67469.6796875
2019-02-01 20:25:00,57135.27734375,71270.125,64859.6015625
2019-02-01 20:30:00,54931.37109375,69516.953125,62112.23046875
2019-02-01 20:35:00,52771.53125,66465.9609375,59050.7734375
2019-02-01 20:40:00,50521.8203125,63623.18359375,56823.2109375
2019-02-01 20:45:00,47410.21875,60276.55078125,53249.23828125
2019-02-01 20:50:00,45033.08203125,59153.0078125,51543.01171875
2019-02-01 20:55:00,43473.21875,55438.953125,49644.97265625
2019-02-01 21:00:00,41704.140625,54153.0,47247.234375
2019-02-01 21:05:00,39835.83984375,51113.4609375,45311.34765625
2019-02-01 21:10:00,37246.94921875,50125.75,43252.47265625
2019-02-01 21:15:00,36541.56640625,48043.08203125,42059.171875
2019-02-01 21:20:00,32857.45703125,44993.2578125,40038.83203125
2019-02-01 21:25:00,31986.484375,43809.9375,37537.53515625
2019-02-01 21:30:00,29942.146484375,41349.30859375,36434.0859375
2019-02-01 21:35:00,28914.697265625,39362.7109375,33838.84765625
2019-02-01 21:40:00,26698.169921875,37901.3671875,32243.134765625
2019-02-01 21:45:00,25949.208984375,35087.87890625,30162.626953125
2019-02-01 21:50:00,23277.423828125,33276.96484375,28118.6796875
2019-02-01 21:55:00,21375.041015625,31865.625,26407.220703125
2019-02-01 22:00:00,18673.169921875,30074.810546875,23331.876953125
2019-02-01 22:05:00,15892.416015625,27289.40625,21637.544921875
2019-02-01 22:10:00,15098.236328125,25378.5859375,20544.90234375
2019-02-01 22:15:00,13101.923828125,23568.4609375,18152.830078125
2019-02-01 22:20:00,12634.123046875,21690.326171875,16945.912109375
2019-02-01 22:25:00,9750.591796875,19260.6875,15306.14453125
2019-02-01 22:30:00,7804.2158203125,18817.22265625,12677.2958984375
2019-02-01 22:35:00,5963.5512695312,15642.99609375,9909.3271484375
2019-02-01 22:40:00,3454.6079101562,12841.4775390625,8807.0126953125
2019-02-01 22:45:00,2300.4462890625,11752.28125,7252.3671875
2019-02-01 22:50:00,811.6414794922,8837.7978515625,5068.544921875
2019-02-01 22:55:00,-770.8100585938,8025.7563476562,3670.8725585938
2019-02-01 23:00:00,-2311.35546875,6359.8720703125,2167.0859375
2019-02-01 23:05:00,-4127.4506835938,5040.931640625,-422.9193115234
2019-02-01 23:10:00,-5243.03125,4345.9501953125,-844.0391235352
2019-02-01 23:15:00,-5096.720703125,3119.3630371094,-845.5981445312
2019-02-01 23:20:00,-7254.6469726562,1377.4926757812,-2561.1909179688
2019-02-01 23:25:00,-7832.564453125,-177.3190917969,-3428.4111328125
2019-02-01 23:30:00,-7988.8608398438,222.876953125,-4367.3041992188
2019-02-01 23:35:00,-8637.7705078125,-768.3295898438,-5164.8154296875
2019-02-01 23:40:00,-10066.7138671875,-1608.4445800781,-5861.263671875
2019-02-01 23:45:00,-10890.03515625,-2800.1752929688,-6553.1376953125
2019-02-01 23:50:00,-11493.572265625,-3467.2573242188,-6726.6049804688
2019-02-01 23:55:00,-12064.5869140625,-3333.5373535156,-7731.5190429688
2019-02-02 00:00:00,-15587.306640625,-7385.5537109375,-11525.6123046875
2019-02-02 00:05:00,-16078.0390625,-8809.9765625,-12290.5771484375
2019-02-02 00:10:00,-14702.4482421875,-8037.263671875,-11132.080078125
2019-02-02 00:15:00,-14429.5673828125,-6641.2709960938,-10707.6201171875
2019-02-02 00:20:00,-13616.4560546875,-5924.8642578125,-9802.6953125
2019-02-02 00:25:00,-13335.13671875,-4820.966796875,-9020.9931640625
2019-02-02 00:30:00,-12817.712890625,-3519.4794921875,-8378.9169921875
2019-02-02 00:35:00,-11405.06640625,-4182.7373046875,-7759.9887695312
2019-02-02 00:40:00,-11566.63671875,-3662.4909667969,-8095.28125
2019-02-02 00:45:00,-9991.2626953125,-2628.4970703125,-6925.9389648438
2019-02-02 00:50:00,-10618.30859375,-3496.2197265625,-6783.6318359375
2019-02-02 00:55:00,-11382.4423828125,-2659.0378417969,-6756.615234375
2019-02-02 01:00:00,-11021.662109375,-4342.4116210938,-8245.06640625
2019-02-02 01:05:00,-11940.03125,-4762.2607421875,-8981.39453125
2019-02-02 01:10:00,-12529.88671875,-5738.7158203125,-9225.9345703125
2019-02-02 01:15:00,-12830.1796875,-5278.1279296875,-9244.037109375
2019-02-02 01:20:00,-13957.31640625,-5940.4482421875,-9678.0771484375
2019-02-02 01:25:00,-14597.900390625,-6437.6176757812,-10523.2998046875
2019-02-02 01:30:00,-14367.546875,-6074.0288085938,-10201.408203125
2019-02-02 01:35:00,-14585.603515625,-6477.7563476562,-11034.771484375
2019-02-02 01:40:00,-15016.115234375,-7267.9741210938,-11513.947265625
2019-02-02 01:45:00,-16055.1396484375,-7505.0009765625,-11572.775390625
2019-02-02 01:50:00,-15764.826171875,-8797.625,-12046.193359375
2019-02-02 01:55:00,-16097.1103515625,-8796.150390625,-12113.5390625
2019-02-02 02:00:00,-18147.181640625,-8852.203125,-13966.916015625
2019-02-02 02:05:00,-18847.27734375,-10528.166015625,-14575.1728515625
2019-02-02 02:10:00,-18164.666015625,-10590.4404296875,-14507.6494140625
2019-02-02 02:15:00,-19118.02734375,-11261.1640625,-15105.4052734375
2019-02-02 02:20:00,-18737.158203125,-10503.517578125,-14504.9638671875
2019-02-02 02:25:00,-19721.775390625,-10250.37109375,-15243.345703125
2019-02-02 02:30:00,-19976.994140625,-10114.818359375,-15090.94921875
2019-02-02 02:35:00,-18681.09375,-10579.8369140625,-15479.763671875
2019-02-02 02:40:00,-20401.158203125,-11835.4033203125,-15380.4208984375
2019-02-02 02:45:00,-19043.8359375,-10497.546875,-14656.7021484375
2019-02-02 02:50:00,-19722.279296875,-10997.06640625,-14895.7783203125
2019-02-02 02:55:00,-19509.90234375,-9325.267578125,-14609.310546875
2019-02-02 03:00:00,-20528.4375,-10538.658203125,-14706.29296875
2019-02-02 03:05:00,-19669.349609375,-9897.498046875,-13722.279296875
2019-02-02 03:10:00,-18585.712890625,-6855.4248046875,-12223.046875
2019-02-02 03:15:00,-17543.5546875,-5289.6845703125,-12019.603515625
2019-02-02 03:20:00,-16410.90234375,-5347.6123046875,-10563.4189453125
2019-02-02 03:25:00,-14708.73828125,-3835.5451660156,-8696.0029296875
2019-02-02 03:30:00,-14343.0361328125,-2712.9086914062,-7878.447265625
2019-02-02 03:35:00,-12448.6962890625,1631.1625976562,-5326.3950195312
2019-02-02 03:40:00,-11658.3505859375,1900.0695800781,-3395.3637695312
2019-02-02 03:45:00,-9006.158203125,5054.5473632812,-2086.4709472656
2019-02-02 03:50:00,-9523.0615234375,7543.8759765625,-280.1606445312
2019-02-02 03:55:00,-5392.42578125,10572.609375,2663.3198242188
2019-02-02 04:00:00,-2560.59375,15567.5888671875,5263.3603515625
2019-02-02 04:05:00,-1821.0299072266,17927.75390625,8191.9780273438
2019-02-02 04:10:00,1753.0634765625,22704.859375,12060.056640625
2019-02-02 04:15:00,4254.6303710938,27588.75,15710.248046875
2019-02-02 04:20:00,7702.1166992188,31406.798828125,18509.4375
2019-02-02 04:25:00,11797.697265625,35397.95703125,23356.671875
2019-02-02 04:30:00,16187.3046875,42927.875,29087.16015625
2019-02-02 04:35:00,18337.51953125,52566.71875,35927.04296875
2019-02-02 04:40:00,24483.767578125,56036.8984375,39556.6171875
2019-02-02 04:45:00,29468.93359375,66632.765625,51075.46875
2019-02-02 04:50:00,35280.53125,74526.015625,55256.54296875
2019-02-02 04:55:00,41356.234375,86481.8125,63823.42578125
2019-02-02 05:00:00,46928.15625,98263.421875,74315.4921875
2019-02-02 05:05:00,55784.9921875,115546.9609375,82436.40625
2019-02-02 05:10:00,66142.578125,127138.046875,96564.40625
2019-02-02 05:15:00,71970.171875,140493.0,112993.0859375
2019-02-02 05:20:00,91513.609375,155785.328125,123636.4453125
2019-02-02 05:25:00,101529.0625,177059.8125,137978.3125
2019-02-02 05:30:00,108672.8359375,188380.3125,155523.671875
2019-02-02 05:35:00,131100.703125,210369.265625,171391.390625
2019-02-02 05:40:00,138943.8125,217047.953125,181217.359375
2019-02-02 05:45:00,159408.140625,234870.1875,193875.265625
2019-02-02 05:50:00,168972.671875,245106.203125,204623.1875
2019-02-02 05:55:00,182861.796875,254073.046875,216786.5625
2019-02-02 06:00:00,188112.875,255655.0,219359.71875
2019-02-02 06:05:00,192987.953125,269925.03125,232346.796875
2019-02-02 06:10:00,194531.28125,264207.6875,231204.90625
2019-02-02 06:15:00,205376.609375,280470.4375,237090.40625
2019-02-02 06:20:00,203557.0625,276071.46875,237866.515625
2019-02-02 06:25:00,210025.328125,290294.9375,249011.859375
2019-02-02 06:30:00,216767.703125,300760.78125,251915.84375
2019-02-02 06:35:00,213681.125,291589.0625,254703.046875
2019-02-02 06:40:00,220431.609375,300264.3125,254819.015625
2019-02-02 06:45:00,213182.046875,315051.28125,257260.90625
2019-02-02 06:50:00,213220.828125,301678.78125,263069.8125
2019-02-02 06:55:00,220572.453125,308688.34375,256063.25
2019-02-02 07:00:00,212746.671875,309055.1875,254728.28125
2019-02-02 07:05:00,212583.515625,314757.96875,250188.125
2019-02-02 07:10:00,206115.484375,302465.875,252491.59375
2019-02-02 07:15:00,201983.859375,308176.4375,252161.71875
2019-02-02 07:20:00,203598.78125,309121.875,248577.171875
2019-02-02 07:25:00,191230.09375,303704.5625,241969.265625
2019-02-02 07:30:00,183386.84375,299464.8125,233588.828125
2019-02-02 07:35:00,179847.609375,317852.96875,225310.9375
2019-02-02 07:40:00,179626.328125,295737.875,226067.546875
2019-02-02 07:45:00,164327.40625,292839.625,217432.40625
2019-02-02 07:50:00,156076.78125,285689.625,212129.453125
2019-02-02 07:55:00,149509.3125,282502.375,201803.828125
2019-02-02 08:00:00,145299.796875,270744.6875,191466.0625
2019-02-02 08:05:00,140168.953125,263479.3125,179946.171875
2019-02-02 08:10:00,128991.953125,257212.75,173592.421875
2019-02-02 08:15:00,124170.0625,252086.5,166716.96875
2019-02-02 08:20:00,122505.484375,240238.40625,161171.65625
2019-02-02 08:25:00,115840.5703125,232885.921875,153368.40625
2019-02-02 08:30:00,110558.2421875,225048.078125,145393.421875
2019-02-02 08:35:00,105075.2578125,214037.859375,134870.0625
2019-02-02 08:40:00,93995.0859375,210905.234375,130110.3359375
2019-02-02 08:45:00,97511.3671875,193425.375,121203.015625
2019-02-02 08:50:00,87029.046875,186923.015625,114716.578125
2019-02-02 08:55:00,85845.21875,176047.453125,110098.5
2019-02-02 09:00:00,74775.484375,164622.90625,103746.4609375
2019-02-02 09:05:00,73492.40625,153159.421875,95840.1171875
2019-02-02 09:10:00,68393.859375,143724.5625,92177.1953125
2019-02-02 09:15:00,66615.578125,133852.375,87258.6171875
2019-02-02 09:20:00,64189.20703125,130305.0703125,81399.78125
2019-02-02 09:25:00,61385.25390625,128834.15625,78856.7734375
2019-02-02 09:30:00,60922.7109375,118518.6953125,76772.5625
2019-02-02 09:35:00,57399.72265625,116128.9609375,77108.2109375
2019-02-02 09:40:00,56480.04296875,109191.3125,74112.4609375
2019-02-02 09:45:00,57674.02734375,107302.8828125,73010.53125
2019-02-02 09:50:00,59223.0078125,104945.9921875,70615.546875
2019-02-02 09:55:00,59866.8828125,101696.21875,72560.9140625
2019-02-02 10:00:00,56279.2734375,93760.8203125,70708.7890625
2019-02-02 10:05:00,54831.31640625,94616.3828125,69410.1953125
2019-02-02 10:10:00,54539.1875,93093.7890625,68037.578125
2019-02-02 10:15:00,58983.15234375,90986.28125,70504.359375
2019-02-02 10:20:00,57501.26171875,88680.1484375,69107.875
2019-02-02 10:25:00,57943.0625,85281.2890625,70540.328125
2019-02-02 10:30:00,59428.6484375,86451.2578125,70677.3046875
2019-02-02 10:35:00,58634.03125,88993.1015625,71836.03125
2019-02-02 10:40:00,62727.359375,90420.5390625,74999.0546875
2019-02-02 10:45:00,62658.12890625,89214.234375,74943.4375
2019-02-02 10:50:00,63013.890625,92298.46875,76748.796875
2019-02-02 10:55:00,66463.8984375,90319.6953125,78881.2578125
2019-02-02 11:00:00,63145.1484375,90088.734375,76639.5
2019-02-02 11:05:00,66458.7734375,91558.5703125,80033.5078125
2019-02-02 11:10:00,68936.1640625,93990.765625,80979.0390625
2019-02-02 11:15:00,72559.9375,94280.3125,82392.796875
2019-02-02 11:20:00,71901.3671875,95841.0546875,85955.34375
2019-02-02 11:25:00,73458.65625,100526.6171875,87476.46875
2019-02-02 11:30:00,76664.0078125,101607.0859375,87522.96875
2019-02-02 11:35:00,78504.75,101937.1484375,89341.1875
2019-02-02 11:40:00,80850.4453125,106705.6171875,92415.515625
2019-02-02 11:45:00,83567.6953125,107498.09375,94590.7890625
2019-02-02 11:50:00,85955.5859375,106495.8046875,95750.90625
2019-02-02 11:55:00,86526.8125,112901.25,99824.0078125
2019-02-02 12:00:00,85176.109375,112883.53125,100218.453125
2019-02-02 12:05:00,87922.4296875,111872.7890625,98250.7109375
2019-02-02 12:10:00,88391.125,118577.265625,103480.03125
2019-02-02 12:15:00,90762.0625,121877.28125,105074.359375
2019-02-02 12:20:00,91726.515625,122093.421875,106163.9140625
2019-02-02 12:25:00,93024.6796875,123026.546875,107688.3671875
2019-02-02 12:30:00,94009.4921875,128768.90625,110976.8671875
2019-02-02 12:35:00,96337.0703125,129086.390625,111869.546875
2019-02-02 12:40:00,99853.28125,129705.5703125,111751.859375
2019-02-02 12:45:00,98295.8671875,131969.65625,115183.7109375
2019-02-02 12:50:00,100727.0625,138442.703125,115462.7109375
2019-02-02 12:55:00,101937.96875,138011.34375,117206.640625
2019-02-02 13:00:00,102190.0390625,137320.234375,116600.515625
2019-02-02 13:05:00,103809.84375,138617.703125,116963.671875
2019-02-02 13:10:00,105297.7109375,142682.765625,119893.6875
2019-02-02 13:15:00,105053.03125,142358.171875,120792.2265625
2019-02-02 13:20:00,103567.5234375,143602.109375,120089.4140625
2019-02-02 13:25:00,108392.046875,142658.359375,123838.7890625
2019-02-02 13:30:00,107525.25,145747.171875,122237.09375
2019-02-02 13:35:00,108096.578125,143734.6875,122478.2109375
2019-02-02 13:40:00,108214.2265625,145551.984375,124821.1171875
2019-02-02 13:45:00,110396.71875,145037.546875,125014.6484375
2019-02-02 13:50:00,112093.484375,145481.3125,125965.0390625
2019-02-02 13:55:00,110423.09375,148566.265625,126065.6953125
2019-02-02 14:00:00,108250.6640625,144709.90625,125123.453125
2019-02-02 14:05:00,107376.53125,147493.71875,123868.125
2019-02-02 14:10:00,112166.125,146808.1875,126055.796875
2019-02-02 14:15:00,107557.5859375,143621.890625,128047.7890625
2019-02-02 14:20:00,110864.140625,144409.578125,127037.65625
2019-02-02 14:25:00,110076.921875,144337.0,125661.4765625
2019-02-02 14:30:00,108995.9375,143753.703125,127919.6484375
2019-02-02 14:35:00,109142.375,145771.921875,124895.3828125
2019-02-02 14:40:00,110794.3125,143106.9375,125291.6171875
2019-02-02 14:45:00,108452.2578125,145418.234375,125943.328125
2019-02-02 14:50:00,109849.5078125,142422.421875,126078.3984375
2019-02-02 14:55:00,110519.0703125,142543.546875,126325.53125
2019-02-02 15:00:00,107700.828125,140440.46875,124328.40625
2019-02-02 15:05:00,107986.09375,140994.65625,122020.265625
2019-02-02 15:10:00,106687.3125,141777.71875,124188.765625
2019-02-02 15:15:00,108834.4140625,140423.140625,122576.078125
2019-02-02 15:20:00,106742.6953125,141134.921875,123043.390625
2019-02-02 15:25:00,107751.6328125,141501.96875,122136.90625
2019-02-02 15:30:00,103006.515625,139196.421875,123784.3828125
2019-02-02 15:35:00,107441.53125,138465.71875,122736.5546875
2019-02-02 15:40:00,105871.6171875,137149.703125,121371.453125
2019-02-02 15:45:00,107196.4296875,138086.203125,120795.2734375
2019-02-02 15:50:00,103705.2265625,136802.890625,121412.1171875
2019-02-02 15:55:00,104165.953125,139053.59375,121558.5
2019-02-02 16:00:00,102619.9453125,134401.015625,116893.9921875
2019-02-02 16:05:00,104627.796875,134791.84375,116128.3828125
2019-02-02 16:10:00,101197.5703125,134263.59375,117505.5703125
2019-02-02 16:15:00,100568.0,133121.140625,117311.4921875
2019-02-02 16:20:00,102708.3984375,131644.078125,115357.9609375
2019-02-02 16:25:00,99196.203125,131778.1875,114466.4921875
2019-02-02 16:30:00,100741.09375,129252.578125,115602.7421875
2019-02-02 16:35:00,98726.5078125,130054.1484375,112639.9765625
2019-02-02 16:40:00,96914.40625,128106.8203125,113184.6171875
2019-02-02 16:45:00,96338.0234375,130402.65625,109694.0234375
2019-02-02 16:50:00,96774.4375,128331.7109375,109901.609375
2019-02-02 16:55:00,95983.8046875,126989.421875,108182.6328125
2019-02-02 17:00:00,93697.5859375,123606.0859375,106371.6875
2019-02-02 17:05:00,92417.046875,122105.84375,103262.703125
2019-02-02 17:10:00,89160.6171875,118856.3984375,103741.21875
2019-02-02 17:15:00,91615.265625,119222.2265625,103339.5625
2019-02-02 17:20:00,88293.640625,113565.4375,100760.7421875
2019-02-02 17:25:00,88203.6328125,111891.6640625,98289.9921875
2019-02-02 17:30:00,86423.9296875,113040.3671875,97410.1875
2019-02-02 17:35:00,84144.3125,109256.4765625,95347.9140625
2019-02-02 17:40:00,81856.265625,107390.8046875,95226.7421875
2019-02-02 17:45:00,80530.546875,108003.96875,92748.109375
2019-02-02 17:50:00,78347.8359375,103820.5546875,90961.2578125
2019-02-02 17:55:00,79968.078125,102663.15625,91239.921875
2019-02-02 18:00:00,78287.03125,96320.59375,86630.375
2019-02-02 18:05:00,75422.765625,94770.671875,85198.09375
2019-02-02 18:10:00,72891.984375,94213.59375,84892.984375
2019-02-02 18:15:00,71626.125,93625.1796875,82824.8671875
2019-02-02 18:20:00,69777.3046875,90579.640625,80054.5703125
2019-02-02 18:25:00,69810.640625,88383.234375,79410.078125
2019-02-02 18:30:00,65123.22265625,86943.25,77004.2421875
2019-02-02 18:35:00,64506.8046875,85556.140625,74872.609375
2019-02-02 18:40:00,65218.6875,82894.2890625,74192.9609375
2019-02-02 18:45:00,63094.96484375,80687.9375,73103.5078125
2019-02-02 18:50:00,62933.3046875,78708.4765625,69497.2578125
2019-02-02 18:55:00,60789.59375,77379.9765625,68431.75
2019-02-02 19:00:00,57547.56640625,75962.703125,65855.7265625
2019-02-02 19:05:00,56086.953125,73830.4609375,63326.70703125
2019-02-02 19:10:00,54161.796875,68678.34375,62756.47265625
2019-02-02 19:15:00,53420.6484375,68909.5546875,60553.6796875
2019-02-02 19:20:00,52747.05859375,67344.828125,58724.265625
2019-02-02 19:25:00,51179.171875,66984.5703125,56694.53515625
2019-02-02 19:30:00,49198.69140625,62528.19921875,56380.5859375
2019-02-02 19:35:00,48465.12890625,62280.76171875,53692.671875
2019-02-02 19:40:00,46065.81640625,60247.63671875,51761.04296875
2019-02-02 19:45:00,43506.25,57925.34375,50480.57421875
2019-02-02 19:50:00,43096.74609375,56478.1875,49373.45703125
2019-02-02 19:55:00,40477.359375,54661.3203125,47966.6328125
2019-02-02 20:00:00,39880.84375,50747.7578125,44738.375
2019-02-02 20:05:00,38024.80859375,48504.828125,43645.26953125
2019-02-02 20:10:00,37178.8984375,48063.66796875,42236.8046875
2019-02-02 20:15:00,35536.8828125,45883.70703125,41104.60546875
2019-02-02 20:20:00,33591.515625,47219.25390625,40470.93359375
2019-02-02 20:25:00,32538.728515625,44638.984375,37572.05078125
2019-02-02 20:30:00,32036.513671875,43181.92578125,36922.84375
2019-02-02 20:35:00,31051.658203125,41306.7578125,35774.0859375
2019-02-02 20:40:00,29598.484375,40297.41796875,33743.3125
2019-02-02 20:45:00,27896.517578125,38291.89453125,32740.115234375
