id;value;weekday_string;weekday
2019-01-18_11-14;215706;Freitag;4
2019-01-18_11-15;215610;Freitag;4
2019-01-18_11-16;219052;Freitag;4
2019-01-18_11-17;218057;Freitag;4
2019-01-18_11-18;213103;Freitag;4
2019-01-18_11-19;224638;Freitag;4
2019-01-18_11-20;217014;Freitag;4
2019-01-18_11-21;215605;Freitag;4
2019-01-18_11-22;215542;Freitag;4
2019-01-18_11-23;216891;Freitag;4
2019-01-18_11-24;218657;Freitag;4
2019-01-18_11-25;221635;Freitag;4
2019-01-18_11-26;208760;Freitag;4
2019-01-18_11-27;213560;Freitag;4
2019-01-18_11-28;210828;Freitag;4
2019-01-18_11-29;219218;Freitag;4
2019-01-18_11-30;219288;Freitag;4
2019-01-18_11-31;212319;Freitag;4
2019-01-18_11-32;214788;Freitag;4
2019-01-18_11-33;215817;Freitag;4
2019-01-18_11-34;220613;Freitag;4
2019-01-18_11-35;211991;Freitag;4
2019-01-18_11-36;222020;Freitag;4
2019-01-18_11-37;212932;Freitag;4
2019-01-18_11-38;214558;Freitag;4
2019-01-18_11-39;220710;Freitag;4
2019-01-18_11-40;213382;Freitag;4
2019-01-18_11-41;221098;Freitag;4
2019-01-18_11-42;216046;Freitag;4
2019-01-18_11-43;218280;Freitag;4
2019-01-18_11-44;216224;Freitag;4
2019-01-18_11-45;217342;Freitag;4
2019-01-18_11-46;218277;Freitag;4
2019-01-18_11-47;212992;Freitag;4
2019-01-18_11-48;224102;Freitag;4
2019-01-18_11-49;212203;Freitag;4
2019-01-18_11-50;225241;Freitag;4
2019-01-18_11-51;214558;Freitag;4
2019-01-18_11-52;219417;Freitag;4
2019-01-18_11-53;222149;Freitag;4
2019-01-18_11-54;217800;Freitag;4
2019-01-18_11-55;224913;Freitag;4
2019-01-18_11-56;208961;Freitag;4
2019-01-18_11-57;220187;Freitag;4
2019-01-18_11-58;217853;Freitag;4
2019-01-18_11-59;208986;Freitag;4
2019-01-18_12-00;222579;Freitag;4
2019-01-18_12-01;216297;Freitag;4
2019-01-18_12-02;227064;Freitag;4
2019-01-18_12-03;208828;Freitag;4
2019-01-18_12-04;225588;Freitag;4
2019-01-18_12-05;220083;Freitag;4
2019-01-18_12-06;222685;Freitag;4
2019-01-18_12-07;219671;Freitag;4
2019-01-18_12-08;223549;Freitag;4
2019-01-18_12-09;219164;Freitag;4
2019-01-18_12-10;218126;Freitag;4
2019-01-18_12-11;226687;Freitag;4
2019-01-18_12-12;227581;Freitag;4
2019-01-18_12-13;223504;Freitag;4
2019-01-18_12-14;223135;Freitag;4
2019-01-18_12-15;222220;Freitag;4
2019-01-18_12-16;228280;Freitag;4
2019-01-18_12-17;217637;Freitag;4
2019-01-18_12-18;226992;Freitag;4
2019-01-18_12-19;229614;Freitag;4
2019-01-18_12-20;228866;Freitag;4
2019-01-18_12-21;222787;Freitag;4
2019-01-18_12-22;222626;Freitag;4
2019-01-18_12-23;229103;Freitag;4
2019-01-18_12-24;229661;Freitag;4
2019-01-18_12-25;221232;Freitag;4
2019-01-18_12-26;224777;Freitag;4
2019-01-18_12-27;227926;Freitag;4
2019-01-18_12-28;224496;Freitag;4
2019-01-18_12-29;230000;Freitag;4
2019-01-18_12-30;219362;Freitag;4
2019-01-18_12-31;225436;Freitag;4
2019-01-18_12-32;224056;Freitag;4
2019-01-18_12-33;223996;Freitag;4
2019-01-18_12-34;227056;Freitag;4
2019-01-18_12-35;227798;Freitag;4
2019-01-18_12-36;221458;Freitag;4
2019-01-18_12-37;227193;Freitag;4
2019-01-18_12-38;230719;Freitag;4
2019-01-18_12-39;229193;Freitag;4
2019-01-18_12-40;228829;Freitag;4
2019-01-18_12-41;227327;Freitag;4
2019-01-18_12-42;228319;Freitag;4
2019-01-18_12-43;232961;Freitag;4
2019-01-18_12-44;226351;Freitag;4
2019-01-18_12-45;234470;Freitag;4
2019-01-18_12-46;231669;Freitag;4
2019-01-18_12-47;226743;Freitag;4
2019-01-18_12-48;236914;Freitag;4
2019-01-18_12-49;229240;Freitag;4
2019-01-18_12-50;234935;Freitag;4
2019-01-18_12-51;230964;Freitag;4
2019-01-18_12-52;233508;Freitag;4
2019-01-18_12-53;232236;Freitag;4
2019-01-18_12-54;226116;Freitag;4
2019-01-18_12-55;233771;Freitag;4
2019-01-18_12-56;235845;Freitag;4
2019-01-18_12-57;227672;Freitag;4
2019-01-18_12-58;226704;Freitag;4
2019-01-18_12-59;234839;Freitag;4
2019-01-18_13-00;226677;Freitag;4
2019-01-18_13-01;228852;Freitag;4
2019-01-18_13-02;231871;Freitag;4
2019-01-18_13-03;232749;Freitag;4
2019-01-18_13-04;227620;Freitag;4
2019-01-18_13-05;233446;Freitag;4
2019-01-18_13-06;241057;Freitag;4
2019-01-18_13-07;226118;Freitag;4
2019-01-18_13-08;233901;Freitag;4
2019-01-18_13-09;240609;Freitag;4
2019-01-18_13-10;225349;Freitag;4
2019-01-18_13-11;231987;Freitag;4
2019-01-18_13-12;233325;Freitag;4
2019-01-18_13-13;238755;Freitag;4
2019-01-18_13-14;233321;Freitag;4
2019-01-18_13-15;238589;Freitag;4
2019-01-18_13-16;229432;Freitag;4
2019-01-18_13-17;234466;Freitag;4
2019-01-18_13-18;238772;Freitag;4
2019-01-18_13-19;140653;Freitag;4
2019-01-18_13-20;137932;Freitag;4
2019-01-18_13-21;72695;Freitag;4
2019-01-18_13-22;87241;Freitag;4
2019-01-18_13-23;107196;Freitag;4
2019-01-18_13-24;172149;Freitag;4
2019-01-18_13-25;237325;Freitag;4
2019-01-18_13-26;229381;Freitag;4
2019-01-18_13-27;239943;Freitag;4
2019-01-18_13-28;235716;Freitag;4
2019-01-18_13-29;234579;Freitag;4
2019-01-18_13-30;233117;Freitag;4
2019-01-18_13-31;233801;Freitag;4
2019-01-18_13-32;235443;Freitag;4
2019-01-18_13-33;246088;Freitag;4
2019-01-18_13-34;229063;Freitag;4
2019-01-18_13-35;232157;Freitag;4
2019-01-18_13-36;245612;Freitag;4
2019-01-18_13-37;231959;Freitag;4
2019-01-18_13-38;239041;Freitag;4
2019-01-18_13-39;234621;Freitag;4
2019-01-18_13-40;238967;Freitag;4
2019-01-18_13-41;238488;Freitag;4
2019-01-18_13-42;239509;Freitag;4
2019-01-18_13-43;242061;Freitag;4
2019-01-18_13-44;237972;Freitag;4
2019-01-18_13-45;243917;Freitag;4
2019-01-18_13-46;239503;Freitag;4
2019-01-18_13-47;244612;Freitag;4
2019-01-18_13-48;242434;Freitag;4
2019-01-18_13-49;244209;Freitag;4
2019-01-18_13-50;240712;Freitag;4
2019-01-18_13-51;237963;Freitag;4
2019-01-18_13-52;244791;Freitag;4
2019-01-18_13-53;238524;Freitag;4
2019-01-18_13-54;243171;Freitag;4
2019-01-18_13-55;245490;Freitag;4
2019-01-18_13-56;246464;Freitag;4
2019-01-18_13-57;246775;Freitag;4
2019-01-18_13-58;234571;Freitag;4
2019-01-18_13-59;244585;Freitag;4
2019-01-18_14-00;244199;Freitag;4
2019-01-18_14-01;241615;Freitag;4
2019-01-18_14-02;242415;Freitag;4
2019-01-18_14-03;240957;Freitag;4
2019-01-18_14-04;255539;Freitag;4
2019-01-18_14-05;256685;Freitag;4
2019-01-18_14-06;238008;Freitag;4
2019-01-18_14-07;251291;Freitag;4
2019-01-18_14-08;249560;Freitag;4
2019-01-18_14-09;238701;Freitag;4
2019-01-18_14-10;248021;Freitag;4
2019-01-18_14-11;252597;Freitag;4
2019-01-18_14-12;242997;Freitag;4
2019-01-18_14-13;247957;Freitag;4
2019-01-18_14-14;248058;Freitag;4
2019-01-18_14-15;248412;Freitag;4
2019-01-18_14-16;247640;Freitag;4
2019-01-18_14-17;252343;Freitag;4
2019-01-18_14-18;245513;Freitag;4
2019-01-18_14-19;253035;Freitag;4
2019-01-18_14-20;249158;Freitag;4
2019-01-18_14-21;245783;Freitag;4
2019-01-18_14-22;252658;Freitag;4
2019-01-18_14-23;245499;Freitag;4
2019-01-18_14-24;255436;Freitag;4
2019-01-18_14-25;250489;Freitag;4
2019-01-18_14-26;255719;Freitag;4
2019-01-18_14-27;248209;Freitag;4
2019-01-18_14-28;251099;Freitag;4
2019-01-18_14-29;251848;Freitag;4
2019-01-18_14-30;252309;Freitag;4
2019-01-18_14-31;250169;Freitag;4
2019-01-18_14-32;252902;Freitag;4
2019-01-18_14-33;259170;Freitag;4
2019-01-18_14-34;257704;Freitag;4
2019-01-18_14-35;252791;Freitag;4
2019-01-18_14-36;252040;Freitag;4
2019-01-18_14-37;258016;Freitag;4
2019-01-18_14-38;251282;Freitag;4
2019-01-18_14-39;258926;Freitag;4
2019-01-18_14-40;261669;Freitag;4
2019-01-18_14-41;255910;Freitag;4
2019-01-18_14-42;254001;Freitag;4
2019-01-18_14-43;260389;Freitag;4
2019-01-18_14-44;265109;Freitag;4
2019-01-18_14-45;260008;Freitag;4
2019-01-18_14-46;261625;Freitag;4
2019-01-18_14-47;266007;Freitag;4
2019-01-18_14-48;256682;Freitag;4
2019-01-18_14-49;258849;Freitag;4
2019-01-18_14-50;269500;Freitag;4
2019-01-18_14-51;259602;Freitag;4
2019-01-18_14-52;264401;Freitag;4
2019-01-18_14-53;270542;Freitag;4
2019-01-18_14-54;261737;Freitag;4
2019-01-18_14-55;262142;Freitag;4
2019-01-18_14-56;264441;Freitag;4
2019-01-18_14-57;262062;Freitag;4
2019-01-18_14-58;274316;Freitag;4
2019-01-18_14-59;258585;Freitag;4
2019-01-18_15-00;262958;Freitag;4
2019-01-18_15-01;265152;Freitag;4
2019-01-18_15-02;270713;Freitag;4
2019-01-18_15-03;262202;Freitag;4
2019-01-18_15-04;266444;Freitag;4
2019-01-18_15-05;277996;Freitag;4
2019-01-18_15-06;266220;Freitag;4
2019-01-18_15-07;271656;Freitag;4
2019-01-18_15-08;276352;Freitag;4
2019-01-18_15-09;272682;Freitag;4
2019-01-18_15-10;270299;Freitag;4
2019-01-18_15-11;266716;Freitag;4
2019-01-18_15-12;278298;Freitag;4
2019-01-18_15-13;265107;Freitag;4
2019-01-18_15-14;280815;Freitag;4
2019-01-18_15-15;272423;Freitag;4
2019-01-18_15-16;269652;Freitag;4
2019-01-18_15-17;275305;Freitag;4
2019-01-18_15-18;281447;Freitag;4
2019-01-18_15-19;270690;Freitag;4
2019-01-18_15-20;275532;Freitag;4
2019-01-18_15-21;280920;Freitag;4
2019-01-18_15-22;278519;Freitag;4
2019-01-18_15-23;282135;Freitag;4
2019-01-18_15-24;293420;Freitag;4
2019-01-18_15-25;288936;Freitag;4
2019-01-18_15-26;284532;Freitag;4
2019-01-18_15-27;287888;Freitag;4
2019-01-18_15-28;288163;Freitag;4
2019-01-18_15-29;293166;Freitag;4
2019-01-18_15-30;299698;Freitag;4
2019-01-18_15-31;304744;Freitag;4
2019-01-18_15-32;286498;Freitag;4
2019-01-18_15-33;287867;Freitag;4
2019-01-18_15-34;289300;Freitag;4
2019-01-18_15-35;291795;Freitag;4
2019-01-18_15-36;286600;Freitag;4
2019-01-18_15-37;285349;Freitag;4
2019-01-18_15-38;292438;Freitag;4
2019-01-18_15-39;292369;Freitag;4
2019-01-18_15-40;292340;Freitag;4
2019-01-18_15-41;282305;Freitag;4
2019-01-18_15-42;303405;Freitag;4
2019-01-18_15-43;282470;Freitag;4
2019-01-18_15-44;297604;Freitag;4
2019-01-18_15-45;294275;Freitag;4
2019-01-18_15-46;292644;Freitag;4
2019-01-18_15-47;284537;Freitag;4
2019-01-18_15-48;298844;Freitag;4
2019-01-18_15-49;287673;Freitag;4
2019-01-18_15-50;295557;Freitag;4
2019-01-18_15-51;290113;Freitag;4
2019-01-18_15-52;291916;Freitag;4
2019-01-18_15-53;291705;Freitag;4
2019-01-18_15-54;291189;Freitag;4
2019-01-18_15-55;293122;Freitag;4
2019-01-18_15-56;289423;Freitag;4
2019-01-18_15-57;290775;Freitag;4
2019-01-18_15-58;290240;Freitag;4
2019-01-18_15-59;289803;Freitag;4
2019-01-18_16-00;295030;Freitag;4
2019-01-18_16-01;295487;Freitag;4
2019-01-18_16-02;289772;Freitag;4
2019-01-18_16-03;294740;Freitag;4
2019-01-18_16-04;295144;Freitag;4
2019-01-18_16-05;295027;Freitag;4
2019-01-18_16-06;288096;Freitag;4
2019-01-18_16-07;298921;Freitag;4
2019-01-18_16-08;296100;Freitag;4
2019-01-18_16-09;296444;Freitag;4
2019-01-18_16-10;295435;Freitag;4
2019-01-18_16-11;294208;Freitag;4
2019-01-18_16-12;314153;Freitag;4
2019-01-18_16-13;299442;Freitag;4
2019-01-18_16-14;314660;Freitag;4
2019-01-18_16-15;316975;Freitag;4
2019-01-18_16-16;300289;Freitag;4
2019-01-18_16-17;294725;Freitag;4
2019-01-18_16-18;304858;Freitag;4
2019-01-18_16-19;294595;Freitag;4
2019-01-18_16-20;302236;Freitag;4
2019-01-18_16-21;293922;Freitag;4
2019-01-18_16-22;296217;Freitag;4
2019-01-18_16-23;295215;Freitag;4
2019-01-18_16-24;294594;Freitag;4
2019-01-18_16-25;296837;Freitag;4
2019-01-18_16-26;295327;Freitag;4
2019-01-18_16-27;295538;Freitag;4
2019-01-18_16-28;294136;Freitag;4
2019-01-18_16-29;292708;Freitag;4
2019-01-18_16-30;301122;Freitag;4
2019-01-18_16-31;292652;Freitag;4
2019-01-18_16-32;293847;Freitag;4
2019-01-18_16-33;294213;Freitag;4
2019-01-18_16-34;298979;Freitag;4
2019-01-18_16-35;296115;Freitag;4
2019-01-18_16-36;293508;Freitag;4
2019-01-18_16-37;300054;Freitag;4
2019-01-18_16-38;296769;Freitag;4
2019-01-18_16-39;294725;Freitag;4
2019-01-18_16-40;296012;Freitag;4
2019-01-18_16-41;294060;Freitag;4
2019-01-18_16-42;293226;Freitag;4
2019-01-18_16-43;302132;Freitag;4
2019-01-18_16-44;291840;Freitag;4
2019-01-18_16-45;293043;Freitag;4
2019-01-18_16-46;299796;Freitag;4
2019-01-18_16-47;288571;Freitag;4
2019-01-18_16-48;296911;Freitag;4
2019-01-18_16-49;292164;Freitag;4
2019-01-18_16-50;291237;Freitag;4
2019-01-18_16-51;289819;Freitag;4
2019-01-18_16-52;292519;Freitag;4
2019-01-18_16-53;290360;Freitag;4
2019-01-18_16-54;300470;Freitag;4
2019-01-18_16-55;288193;Freitag;4
2019-01-18_16-56;290518;Freitag;4
2019-01-18_16-57;293505;Freitag;4
2019-01-18_16-58;285865;Freitag;4
2019-01-18_16-59;287977;Freitag;4
2019-01-18_17-00;296355;Freitag;4
2019-01-18_17-01;293969;Freitag;4
2019-01-18_17-02;285223;Freitag;4
2019-01-18_17-03;288799;Freitag;4
2019-01-18_17-04;296800;Freitag;4
2019-01-18_17-05;288901;Freitag;4
2019-01-18_17-06;285952;Freitag;4
2019-01-18_17-07;294979;Freitag;4
2019-01-18_17-08;291156;Freitag;4
2019-01-18_17-09;284500;Freitag;4
2019-01-18_17-10;292339;Freitag;4
2019-01-18_17-11;297069;Freitag;4
2019-01-18_17-12;289882;Freitag;4
2019-01-18_17-13;280884;Freitag;4
2019-01-18_17-14;289747;Freitag;4
2019-01-18_17-15;291488;Freitag;4
2019-01-18_17-16;283203;Freitag;4
2019-01-18_17-17;285292;Freitag;4
2019-01-18_17-18;285351;Freitag;4
2019-01-18_17-19;281392;Freitag;4
2019-01-18_17-20;292480;Freitag;4
2019-01-18_17-21;283579;Freitag;4
2019-01-18_17-22;279654;Freitag;4
2019-01-18_17-23;277440;Freitag;4
2019-01-18_17-24;278316;Freitag;4
2019-01-18_17-25;288379;Freitag;4
2019-01-18_17-26;285999;Freitag;4
2019-01-18_17-27;288288;Freitag;4
2019-01-18_17-28;278157;Freitag;4
2019-01-18_17-29;281457;Freitag;4
2019-01-18_17-30;266891;Freitag;4
2019-01-18_17-31;273047;Freitag;4
2019-01-18_17-32;278909;Freitag;4
2019-01-18_17-33;257094;Freitag;4
2019-01-18_17-34;270481;Freitag;4
2019-01-18_17-35;276814;Freitag;4
2019-01-18_17-36;263169;Freitag;4
2019-01-18_17-37;263467;Freitag;4
2019-01-18_17-38;279718;Freitag;4
2019-01-18_17-39;265485;Freitag;4
2019-01-18_17-40;265861;Freitag;4
2019-01-18_17-41;262452;Freitag;4
2019-01-18_17-42;270591;Freitag;4
2019-01-18_17-43;265037;Freitag;4
2019-01-18_17-44;261176;Freitag;4
2019-01-18_17-45;262819;Freitag;4
2019-01-18_17-46;262360;Freitag;4
2019-01-18_17-47;253054;Freitag;4
2019-01-18_17-48;267207;Freitag;4
2019-01-18_17-49;266271;Freitag;4
2019-01-18_17-50;255322;Freitag;4
2019-01-18_17-51;251316;Freitag;4
2019-01-18_17-52;257307;Freitag;4
2019-01-18_17-53;248653;Freitag;4
2019-01-18_17-54;254353;Freitag;4
2019-01-18_17-55;256087;Freitag;4
2019-01-18_17-56;251269;Freitag;4
2019-01-18_17-57;241248;Freitag;4
2019-01-18_17-58;245385;Freitag;4
2019-01-18_17-59;244595;Freitag;4
2019-01-18_18-00;240101;Freitag;4
2019-01-18_18-01;242554;Freitag;4
2019-01-18_18-02;237521;Freitag;4
2019-01-18_18-03;240381;Freitag;4
2019-01-18_18-04;235192;Freitag;4
2019-01-18_18-05;237711;Freitag;4
2019-01-18_18-06;237133;Freitag;4
2019-01-18_18-07;231303;Freitag;4
2019-01-18_18-08;231533;Freitag;4
2019-01-18_18-09;231450;Freitag;4
2019-01-18_18-10;231263;Freitag;4
2019-01-18_18-11;228624;Freitag;4
2019-01-18_18-12;227824;Freitag;4
2019-01-18_18-13;220335;Freitag;4
2019-01-18_18-14;222566;Freitag;4
2019-01-18_18-15;221588;Freitag;4
2019-01-18_18-16;222896;Freitag;4
2019-01-18_18-17;214314;Freitag;4
2019-01-18_18-18;220252;Freitag;4
2019-01-18_18-19;221464;Freitag;4
2019-01-18_18-20;209986;Freitag;4
2019-01-18_18-21;209953;Freitag;4
2019-01-18_18-22;218413;Freitag;4
2019-01-18_18-23;210091;Freitag;4
2019-01-18_18-24;208632;Freitag;4
2019-01-18_18-25;211180;Freitag;4
2019-01-18_18-26;203508;Freitag;4
2019-01-18_18-27;202406;Freitag;4
2019-01-18_18-28;203802;Freitag;4
2019-01-18_18-29;199782;Freitag;4
2019-01-18_18-30;194691;Freitag;4
2019-01-18_18-31;197080;Freitag;4
2019-01-18_18-32;198726;Freitag;4
2019-01-18_18-33;196672;Freitag;4
2019-01-18_18-34;192928;Freitag;4
2019-01-18_18-35;194019;Freitag;4
2019-01-18_18-36;190997;Freitag;4
2019-01-18_18-37;191879;Freitag;4
2019-01-18_18-38;187586;Freitag;4
2019-01-18_18-39;182645;Freitag;4
2019-01-18_18-40;186636;Freitag;4
2019-01-18_18-41;185875;Freitag;4
2019-01-18_18-42;186784;Freitag;4
2019-01-18_18-43;181006;Freitag;4
2019-01-18_18-44;186297;Freitag;4
2019-01-18_18-45;179890;Freitag;4
2019-01-18_18-46;176230;Freitag;4
2019-01-18_18-47;181066;Freitag;4
2019-01-18_18-48;178570;Freitag;4
2019-01-18_18-49;171916;Freitag;4
2019-01-18_18-50;175726;Freitag;4
2019-01-18_18-51;178812;Freitag;4
2019-01-18_18-52;171725;Freitag;4
2019-01-18_18-53;172722;Freitag;4
2019-01-18_18-54;173900;Freitag;4
2019-01-18_18-55;165840;Freitag;4
2019-01-18_18-56;166413;Freitag;4
2019-01-18_18-57;174519;Freitag;4
2019-01-18_18-58;159042;Freitag;4
2019-01-18_18-59;169220;Freitag;4
2019-01-18_19-00;176880;Freitag;4
2019-01-18_19-01;157783;Freitag;4
2019-01-18_19-02;158899;Freitag;4
2019-01-18_19-03;158563;Freitag;4
2019-01-18_19-04;164809;Freitag;4
2019-01-18_19-05;153543;Freitag;4
2019-01-18_19-06;158291;Freitag;4
2019-01-18_19-07;153638;Freitag;4
2019-01-18_19-08;154527;Freitag;4
2019-01-18_19-09;155924;Freitag;4
2019-01-18_19-10;150293;Freitag;4
2019-01-18_19-11;151279;Freitag;4
2019-01-18_19-12;151339;Freitag;4
2019-01-18_19-13;147706;Freitag;4
2019-01-18_19-14;149695;Freitag;4
2019-01-18_19-15;143929;Freitag;4
2019-01-18_19-16;140628;Freitag;4
2019-01-18_19-17;142566;Freitag;4
2019-01-18_19-18;145935;Freitag;4
2019-01-18_19-19;137570;Freitag;4
2019-01-18_19-20;141445;Freitag;4
2019-01-18_19-21;138639;Freitag;4
2019-01-18_19-22;132907;Freitag;4
2019-01-18_19-23;135454;Freitag;4
2019-01-18_19-24;138743;Freitag;4
2019-01-18_19-25;127038;Freitag;4
2019-01-18_19-26;134851;Freitag;4
2019-01-18_19-27;130639;Freitag;4
2019-01-18_19-28;128893;Freitag;4
2019-01-18_19-29;126086;Freitag;4
2019-01-18_19-30;124794;Freitag;4
2019-01-18_19-31;126146;Freitag;4
2019-01-18_19-32;124558;Freitag;4
2019-01-18_19-33;123978;Freitag;4
2019-01-18_19-34;124816;Freitag;4
2019-01-18_19-35;119218;Freitag;4
2019-01-18_19-36;118565;Freitag;4
2019-01-18_19-37;121324;Freitag;4
2019-01-18_19-38;119084;Freitag;4
2019-01-18_19-39;113892;Freitag;4
2019-01-18_19-40;114880;Freitag;4
2019-01-18_19-41;117321;Freitag;4
2019-01-18_19-42;115263;Freitag;4
2019-01-18_19-43;114410;Freitag;4
2019-01-18_19-44;112715;Freitag;4
2019-01-18_19-45;112245;Freitag;4
2019-01-18_19-46;107613;Freitag;4
2019-01-18_19-47;112802;Freitag;4
2019-01-18_19-48;111048;Freitag;4
2019-01-18_19-49;109700;Freitag;4
2019-01-18_19-50;107821;Freitag;4
2019-01-18_19-51;107546;Freitag;4
2019-01-18_19-52;104507;Freitag;4
2019-01-18_19-53;105641;Freitag;4
2019-01-18_19-54;109164;Freitag;4
2019-01-18_19-55;101887;Freitag;4
2019-01-18_19-56;104227;Freitag;4
2019-01-18_19-57;106476;Freitag;4
2019-01-18_19-58;101990;Freitag;4
2019-01-18_19-59;98645;Freitag;4
2019-01-18_20-00;102466;Freitag;4
2019-01-18_20-01;98976;Freitag;4
2019-01-18_20-02;100641;Freitag;4
2019-01-18_20-03;102860;Freitag;4
2019-01-18_20-04;96105;Freitag;4
2019-01-18_20-05;101301;Freitag;4
2019-01-18_20-06;98266;Freitag;4
2019-01-18_20-07;94395;Freitag;4
2019-01-18_20-08;99116;Freitag;4
2019-01-18_20-09;98206;Freitag;4
2019-01-18_20-10;95464;Freitag;4
2019-01-18_20-11;97538;Freitag;4
2019-01-18_20-12;93561;Freitag;4
2019-01-18_20-13;94610;Freitag;4
2019-01-18_20-14;93349;Freitag;4
2019-01-18_20-15;93609;Freitag;4
2019-01-18_20-16;91980;Freitag;4
2019-01-18_20-17;95932;Freitag;4
2019-01-18_20-18;92202;Freitag;4
2019-01-18_20-19;89330;Freitag;4
2019-01-18_20-20;89387;Freitag;4
2019-01-18_20-21;87311;Freitag;4
2019-01-18_20-22;90757;Freitag;4
2019-01-18_20-23;87575;Freitag;4
2019-01-18_20-24;86799;Freitag;4
2019-01-18_20-25;88723;Freitag;4
2019-01-18_20-26;89239;Freitag;4
2019-01-18_20-27;86426;Freitag;4
2019-01-18_20-28;86226;Freitag;4
2019-01-18_20-29;85492;Freitag;4
2019-01-18_20-30;84791;Freitag;4
2019-01-18_20-31;81079;Freitag;4
2019-01-18_20-32;86646;Freitag;4
2019-01-18_20-33;85780;Freitag;4
2019-01-18_20-34;84075;Freitag;4
2019-01-18_20-35;82804;Freitag;4
2019-01-18_20-36;80402;Freitag;4
2019-01-18_20-37;85795;Freitag;4
2019-01-18_20-38;80082;Freitag;4
2019-01-18_20-39;80844;Freitag;4
2019-01-18_20-40;80055;Freitag;4
2019-01-18_20-41;80597;Freitag;4
2019-01-18_20-42;76867;Freitag;4
2019-01-18_20-43;75477;Freitag;4
2019-01-18_20-44;74126;Freitag;4
2019-01-18_20-45;80519;Freitag;4
2019-01-18_20-46;82884;Freitag;4
2019-01-18_20-47;73647;Freitag;4
2019-01-18_20-48;83785;Freitag;4
2019-01-18_20-49;74431;Freitag;4
2019-01-18_20-50;76067;Freitag;4
2019-01-18_20-51;79129;Freitag;4
2019-01-18_20-52;76248;Freitag;4
2019-01-18_20-53;78964;Freitag;4
2019-01-18_20-54;78877;Freitag;4
2019-01-18_20-55;73813;Freitag;4
2019-01-18_20-56;76937;Freitag;4
2019-01-18_20-57;80064;Freitag;4
2019-01-18_20-58;76213;Freitag;4
2019-01-18_20-59;77236;Freitag;4
2019-01-18_21-00;71647;Freitag;4
2019-01-18_21-01;80375;Freitag;4
2019-01-18_21-02;74398;Freitag;4
2019-01-18_21-03;74283;Freitag;4
2019-01-18_21-04;78638;Freitag;4
2019-01-18_21-05;77413;Freitag;4
2019-01-18_21-06;76810;Freitag;4
2019-01-18_21-07;75412;Freitag;4
2019-01-18_21-08;75693;Freitag;4
2019-01-18_21-09;78061;Freitag;4
2019-01-18_21-10;72439;Freitag;4
2019-01-18_21-11;76194;Freitag;4
2019-01-18_21-12;76108;Freitag;4
2019-01-18_21-13;73617;Freitag;4
2019-01-18_21-14;77257;Freitag;4
2019-01-18_21-15;74232;Freitag;4
2019-01-18_21-16;75520;Freitag;4
2019-01-18_21-17;76961;Freitag;4
2019-01-18_21-18;72698;Freitag;4
2019-01-18_21-19;72771;Freitag;4
2019-01-18_21-20;74372;Freitag;4
2019-01-18_21-21;70480;Freitag;4
2019-01-18_21-22;75547;Freitag;4
2019-01-18_21-23;71488;Freitag;4
2019-01-18_21-24;76253;Freitag;4
2019-01-18_21-25;70601;Freitag;4
2019-01-18_21-26;72382;Freitag;4
2019-01-18_21-27;74422;Freitag;4
2019-01-18_21-28;74176;Freitag;4
2019-01-18_21-29;72737;Freitag;4
2019-01-18_21-30;71486;Freitag;4
2019-01-18_21-31;74713;Freitag;4
2019-01-18_21-32;69441;Freitag;4
2019-01-18_21-33;69472;Freitag;4
2019-01-18_21-34;75477;Freitag;4
2019-01-18_21-35;71128;Freitag;4
2019-01-18_21-36;71382;Freitag;4
2019-01-18_21-37;73791;Freitag;4
2019-01-18_21-38;70529;Freitag;4
2019-01-18_21-39;71275;Freitag;4
2019-01-18_21-40;71573;Freitag;4
2019-01-18_21-41;72434;Freitag;4
2019-01-18_21-42;69231;Freitag;4
2019-01-18_21-43;73009;Freitag;4
2019-01-18_21-44;72122;Freitag;4
2019-01-18_21-45;67836;Freitag;4
2019-01-18_21-46;70960;Freitag;4
2019-01-18_21-47;75272;Freitag;4
2019-01-18_21-48;69544;Freitag;4
2019-01-18_21-49;70560;Freitag;4
2019-01-18_21-50;71635;Freitag;4
2019-01-18_21-51;67701;Freitag;4
2019-01-18_21-52;73982;Freitag;4
2019-01-18_21-53;69629;Freitag;4
2019-01-18_21-54;67781;Freitag;4
2019-01-18_21-55;72931;Freitag;4
2019-01-18_21-56;65891;Freitag;4
2019-01-18_21-57;68804;Freitag;4
2019-01-18_21-58;68538;Freitag;4
2019-01-18_21-59;64863;Freitag;4
2019-01-18_22-00;74242;Freitag;4
2019-01-18_22-01;68838;Freitag;4
2019-01-18_22-02;66724;Freitag;4
2019-01-18_22-03;69102;Freitag;4
2019-01-18_22-04;69949;Freitag;4
2019-01-18_22-05;66038;Freitag;4
2019-01-18_22-06;68767;Freitag;4
2019-01-18_22-07;66457;Freitag;4
2019-01-18_22-08;71163;Freitag;4
2019-01-18_22-09;65116;Freitag;4
2019-01-18_22-10;64273;Freitag;4
2019-01-18_22-11;68340;Freitag;4
2019-01-18_22-12;66430;Freitag;4
2019-01-18_22-13;66433;Freitag;4
2019-01-18_22-14;66690;Freitag;4
2019-01-18_22-15;69553;Freitag;4
2019-01-18_22-16;65285;Freitag;4
2019-01-18_22-17;63677;Freitag;4
2019-01-18_22-18;66623;Freitag;4
2019-01-18_22-19;68335;Freitag;4
