id;value
2019-01-07_16-29;246823
2019-01-07_16-30;246747
2019-01-07_16-31;246432
2019-01-07_16-32;250703
2019-01-07_16-33;250432
2019-01-07_16-34;247611
2019-01-07_16-35;244780
2019-01-07_16-36;255822
2019-01-07_16-37;246455
2019-01-07_16-38;246946
2019-01-07_16-39;257969
2019-01-07_16-40;251786
2019-01-07_16-41;245015
2019-01-07_16-42;252141
2019-01-07_16-43;255106
2019-01-07_16-44;243592
2019-01-07_16-45;253483
2019-01-07_16-46;246369
2019-01-07_16-47;261678
2019-01-07_16-48;239815
2019-01-07_16-49;256494
2019-01-07_16-50;253836
2019-01-07_16-51;243324
2019-01-07_16-52;248774
2019-01-07_16-53;251759
2019-01-07_16-54;246827
2019-01-07_16-55;242711
2019-01-07_16-56;251406
2019-01-07_16-57;245968
2019-01-07_16-58;243720
2019-01-07_16-59;245220
2019-01-07_17-00;243776
2019-01-07_17-01;247040
2019-01-07_17-02;260866
2019-01-07_17-03;257176
2019-01-07_17-04;258803
2019-01-07_17-05;256592
2019-01-07_17-06;248403
2019-01-07_17-07;250999
2019-01-07_17-08;254677
2019-01-07_17-09;253985
2019-01-07_17-10;250444
2019-01-07_17-11;251167
2019-01-07_17-12;251435
2019-01-07_17-13;250524
2019-01-07_17-14;248100
2019-01-07_17-15;251608
2019-01-07_17-16;253431
2019-01-07_17-17;248367
2019-01-07_17-18;249841
2019-01-07_17-19;249916
2019-01-07_17-20;249817
2019-01-07_17-21;244440
2019-01-07_17-22;248539
2019-01-07_17-23;243130
2019-01-07_17-24;246895
2019-01-07_17-25;239045
2019-01-07_17-26;247065
2019-01-07_17-27;242371
2019-01-07_17-28;233338
2019-01-07_17-29;243301
2019-01-07_17-30;244937
2019-01-07_17-31;242817
2019-01-07_17-32;231974
2019-01-07_17-33;239585
2019-01-07_17-34;237313
2019-01-07_17-35;237624
2019-01-07_17-36;238974
2019-01-07_17-37;231044
2019-01-07_17-38;240292
2019-01-07_17-39;234100
2019-01-07_17-40;235004
2019-01-07_17-41;233793
2019-01-07_17-42;227228
2019-01-07_17-43;232778
2019-01-07_17-44;232710
2019-01-07_17-45;228819
2019-01-07_17-46;232454
2019-01-07_17-47;228142
2019-01-07_17-48;226931
2019-01-07_17-49;225268
2019-01-07_17-50;226838
2019-01-07_17-51;225605
2019-01-07_17-52;224369
2019-01-07_17-53;220495
2019-01-07_17-54;218018
2019-01-07_17-55;215394
2019-01-07_17-56;211803
2019-01-07_17-57;221174
2019-01-07_17-58;212563
2019-01-07_17-59;204356
2019-01-07_18-00;203569
2019-01-07_18-01;212804
2019-01-07_18-02;203279
2019-01-07_18-03;207438
2019-01-07_18-04;212043
2019-01-07_18-05;203436
2019-01-07_18-06;204423
2019-01-07_18-07;204753
2019-01-07_18-08;199030
2019-01-07_18-09;203331
2019-01-07_18-10;197491
2019-01-07_18-11;200395
2019-01-07_18-12;196848
2019-01-07_18-13;206532
2019-01-07_18-14;189112
2019-01-07_18-15;191844
2019-01-07_18-16;184741
2019-01-07_18-17;196145
2019-01-07_18-18;188603
2019-01-07_18-19;187522
2019-01-07_18-20;182922
2019-01-07_18-21;182228
2019-01-07_18-22;185890
2019-01-07_18-23;181619
2019-01-07_18-24;174765
2019-01-07_18-25;174535
2019-01-07_18-26;177453
2019-01-07_18-27;168067
2019-01-07_18-28;172008
2019-01-07_18-29;168414
2019-01-07_18-30;159949
2019-01-07_18-31;169971
2019-01-07_18-32;164656
2019-01-07_18-33;162020
2019-01-07_18-34;164323
2019-01-07_18-35;159449
2019-01-07_18-36;157893
2019-01-07_18-37;156393
2019-01-07_18-38;159423
2019-01-07_18-39;156804
2019-01-07_18-40;156643
2019-01-07_18-41;151538
2019-01-07_18-42;158235
2019-01-07_18-43;151312
2019-01-07_18-44;149784
2019-01-07_18-45;152495
2019-01-07_18-46;152461
2019-01-07_18-47;145322
2019-01-07_18-48;143883
2019-01-07_18-49;152090
2019-01-07_18-50;139879
2019-01-07_18-51;145015
2019-01-07_18-52;143951
2019-01-07_18-53;137902
2019-01-07_18-54;142820
2019-01-07_18-55;137095
2019-01-07_18-56;138505
2019-01-07_18-57;130195
2019-01-07_18-58;137196
2019-01-07_18-59;131099
2019-01-07_19-00;129978
2019-01-07_19-01;130449
2019-01-07_19-02;129058
2019-01-07_19-03;128890
2019-01-07_19-04;122952
2019-01-07_19-05;130380
2019-01-07_19-06;126384
2019-01-07_19-07;124352
2019-01-07_19-08;125552
2019-01-07_19-09;121044
2019-01-07_19-10;122790
2019-01-07_19-11;119970
2019-01-07_19-12;124540
2019-01-07_19-13;117150
2019-01-07_19-14;116889
2019-01-07_19-15;116706
2019-01-07_19-16;112273
2019-01-07_19-17;113781
2019-01-07_19-18;112325
2019-01-07_19-19;109888
2019-01-07_19-20;116264
2019-01-07_19-21;106853
2019-01-07_19-22;103898
2019-01-07_19-23;111059
2019-01-07_19-24;103661
2019-01-07_19-25;103980
2019-01-07_19-26;103650
2019-01-07_19-27;100686
2019-01-07_19-28;103092
2019-01-07_19-29;99447
2019-01-07_19-30;102159
2019-01-07_19-31;97250
2019-01-07_19-32;97823
2019-01-07_19-33;94436
2019-01-07_19-34;96214
2019-01-07_19-35;93964
2019-01-07_19-36;94782
2019-01-07_19-37;93181
2019-01-07_19-38;93981
2019-01-07_19-39;92784
2019-01-07_19-40;89653
2019-01-07_19-41;91305
2019-01-07_19-42;90825
2019-01-07_19-43;88736
2019-01-07_19-44;91312
2019-01-07_19-45;88658
2019-01-07_19-46;86837
2019-01-07_19-47;85452
2019-01-07_19-48;90462
2019-01-07_19-49;85969
2019-01-07_19-50;82526
2019-01-07_19-51;86465
2019-01-07_19-52;85290
2019-01-07_19-53;83569
2019-01-07_19-54;84465
2019-01-07_19-55;81669
2019-01-07_19-56;83825
2019-01-07_19-57;82037
2019-01-07_19-58;78497
2019-01-07_19-59;84055
2019-01-07_20-00;77419
2019-01-07_20-01;80873
2019-01-07_20-02;79430
2019-01-07_20-03;76713
2019-01-07_20-04;78736
2019-01-07_20-05;79867
2019-01-07_20-06;80332
2019-01-07_20-07;77268
2019-01-07_20-08;80650
2019-01-07_20-09;78085
2019-01-07_20-10;78750
2019-01-07_20-11;78625
2019-01-07_20-12;78328
2019-01-07_20-13;74857
2019-01-07_20-14;75126
2019-01-07_20-15;77913
2019-01-07_20-16;74504
2019-01-07_20-17;71102
2019-01-07_20-18;76008
2019-01-07_20-19;71712
2019-01-07_20-20;70049
2019-01-07_20-21;75517
2019-01-07_20-22;67175
2019-01-07_20-23;75037
2019-01-07_20-24;72288
2019-01-07_20-25;66423
2019-01-07_20-26;69868
2019-01-07_20-27;72109
2019-01-07_20-28;67260
2019-01-07_20-29;69055
2019-01-07_20-30;68715
2019-01-07_20-31;65597
2019-01-07_20-32;69262
2019-01-07_20-33;66108
2019-01-07_20-34;67571
2019-01-07_20-35;66881
2019-01-07_20-36;66601
2019-01-07_20-37;65036
2019-01-07_20-38;68530
2019-01-07_20-39;65244
2019-01-07_20-40;69375
2019-01-07_20-41;64092
2019-01-07_20-42;66511
2019-01-07_20-43;62652
2019-01-07_20-44;67486
2019-01-07_20-45;63526
2019-01-07_20-46;65331
2019-01-07_20-47;65873
2019-01-07_20-48;61835
2019-01-07_20-49;63742
2019-01-07_20-50;61160
2019-01-07_20-51;66324
2019-01-07_20-52;63603
2019-01-07_20-53;61766
2019-01-07_20-54;64950
2019-01-07_20-55;59433
2019-01-07_20-56;61766
2019-01-07_20-57;62706
2019-01-07_20-58;60125
2019-01-07_20-59;60485
2019-01-07_21-00;61691
2019-01-07_21-01;60726
2019-01-07_21-02;60862
2019-01-07_21-03;61181
2019-01-07_21-04;62135
2019-01-07_21-05;63790
2019-01-07_21-06;59666
2019-01-07_21-07;64352
2019-01-07_21-08;61756
2019-01-07_21-09;58402
2019-01-07_21-10;59493
2019-01-07_21-11;63512
2019-01-07_21-12;58442
2019-01-07_21-13;61730
2019-01-07_21-14;60813
2019-01-07_21-15;59731
2019-01-07_21-16;58636
2019-01-07_21-17;59730
2019-01-07_21-18;59485
2019-01-07_21-19;56977
2019-01-07_21-20;61907
2019-01-07_21-21;56184
2019-01-07_21-22;56709
2019-01-07_21-23;58226
2019-01-07_21-24;58170
2019-01-07_21-25;57226
2019-01-07_21-26;53235
2019-01-07_21-27;56707
2019-01-07_21-28;52252
2019-01-07_21-29;54917
2019-01-07_21-30;55401
2019-01-07_21-31;54883
2019-01-07_21-32;50753
2019-01-07_21-33;56492
2019-01-07_21-34;51603
2019-01-07_21-35;50600
2019-01-07_21-36;55101
2019-01-07_21-37;50312
2019-01-07_21-38;52225
2019-01-07_21-39;51859
2019-01-07_21-40;51997
2019-01-07_21-41;50856
2019-01-07_21-42;50339
2019-01-07_21-43;52134
2019-01-07_21-44;50401
2019-01-07_21-45;51274
2019-01-07_21-46;49150
2019-01-07_21-47;47748
2019-01-07_21-48;50212
2019-01-07_21-49;49753
2019-01-07_21-50;46772
2019-01-07_21-51;49425
2019-01-07_21-52;49559
2019-01-07_21-53;45852
2019-01-07_21-54;47780
2019-01-07_21-55;48315
2019-01-07_21-56;45274
2019-01-07_21-57;48038
2019-01-07_21-58;47201
2019-01-07_21-59;35538
2019-01-07_22-00;31886
2019-01-07_22-01;32525
2019-01-07_22-02;30690
2019-01-07_22-03;32212
2019-01-07_22-04;41865
2019-01-07_22-05;43591
2019-01-07_22-06;44798
2019-01-07_22-07;46744
2019-01-07_22-08;45281
2019-01-07_22-09;43155
2019-01-07_22-10;44115
2019-01-07_22-11;43449
2019-01-07_22-12;42084
2019-01-07_22-13;42486
2019-01-07_22-14;41814
2019-01-07_22-15;41634
2019-01-07_22-16;39947
2019-01-07_22-17;40171
2019-01-07_22-18;35996
2019-01-07_22-19;34921
2019-01-07_22-20;43244
2019-01-07_22-21;40119
2019-01-07_22-22;39735
2019-01-07_22-23;40976
2019-01-07_22-24;38323
2019-01-07_22-25;39212
2019-01-07_22-26;38223
2019-01-07_22-27;38896
2019-01-07_22-28;37905
2019-01-07_22-29;37519
2019-01-07_22-30;35998
2019-01-07_22-31;38909
2019-01-07_22-32;38030
2019-01-07_22-33;36791
2019-01-07_22-34;39815
2019-01-07_22-35;35516
2019-01-07_22-36;35300
2019-01-07_22-37;37780
2019-01-07_22-38;36425
2019-01-07_22-39;36759
2019-01-07_22-40;33618
2019-01-07_22-41;38032
2019-01-07_22-42;37540
2019-01-07_22-43;34052
2019-01-07_22-44;36738
2019-01-07_22-45;36846
2019-01-07_22-46;33923
2019-01-07_22-47;35554
2019-01-07_22-48;36198
2019-01-07_22-49;35780
2019-01-07_22-50;35584
2019-01-07_22-51;37668
2019-01-07_22-52;32985
2019-01-07_22-53;35973
2019-01-07_22-54;36346
2019-01-07_22-55;34280
2019-01-07_22-56;32308
2019-01-07_22-57;35303
2019-01-07_22-58;26821
2019-01-07_22-59;34069
2019-01-07_23-00;36259
2019-01-07_23-01;32162
2019-01-07_23-02;34976
2019-01-07_23-03;35176
2019-01-07_23-04;33894
2019-01-07_23-05;33350
2019-01-07_23-06;34147
2019-01-07_23-07;34956
2019-01-07_23-08;33451
2019-01-07_23-09;34619
2019-01-07_23-10;33131
2019-01-07_23-11;35666
2019-01-07_23-12;34086
2019-01-07_23-13;32418
2019-01-07_23-14;33373
2019-01-07_23-15;34431
2019-01-07_23-16;33708
2019-01-07_23-17;31535
2019-01-07_23-18;34183
2019-01-07_23-19;34295
2019-01-07_23-20;31445
2019-01-07_23-21;32756
2019-01-07_23-22;35158
2019-01-07_23-23;31572
2019-01-07_23-24;32088
2019-01-07_23-25;33857
2019-01-07_23-26;32751
2019-01-07_23-27;30885
2019-01-07_23-28;32085
2019-01-07_23-29;32574
2019-01-07_23-30;33921
2019-01-07_23-31;32178
2019-01-07_23-32;31710
2019-01-07_23-33;30082
2019-01-07_23-34;34620
2019-01-07_23-35;31082
2019-01-07_23-36;31564
2019-01-07_23-37;31072
2019-01-07_23-38;31473
2019-01-07_23-39;30433
2019-01-07_23-40;31247
2019-01-07_23-41;30505
2019-01-07_23-42;32664
2019-01-07_23-43;28814
2019-01-07_23-44;31639
2019-01-07_23-45;30227
2019-01-07_23-46;30942
2019-01-07_23-47;31300
2019-01-07_23-48;29969
2019-01-07_23-49;32851
2019-01-07_23-50;29430
2019-01-07_23-51;29629
2019-01-07_23-52;30727
2019-01-07_23-53;31196
2019-01-07_23-54;29670
2019-01-07_23-55;31238
2019-01-07_23-56;29724
2019-01-07_23-57;30189
2019-01-07_23-58;30079
2019-01-07_23-59;29648
2019-01-08_00-00;29909
2019-01-08_00-01;30727
2019-01-08_00-02;28784
2019-01-08_00-03;28486
2019-01-08_00-04;29881
2019-01-08_00-05;30186
2019-01-08_00-06;28498
2019-01-08_00-07;30552
2019-01-08_00-08;29140
2019-01-08_00-09;28481
2019-01-08_00-10;27726
2019-01-08_00-11;31407
2019-01-08_00-12;28873
2019-01-08_00-13;27421
2019-01-08_00-14;29906
2019-01-08_00-15;28215
2019-01-08_00-16;27205
2019-01-08_00-17;28126
2019-01-08_00-18;25670
2019-01-08_00-19;19453
2019-01-08_00-20;22555
2019-01-08_00-21;18617
2019-01-08_00-22;22140
2019-01-08_00-23;18373
2019-01-08_00-24;31120
2019-01-08_00-25;27390
2019-01-08_00-26;28306
2019-01-08_00-27;29293
2019-01-08_00-28;26910
2019-01-08_00-29;27670
2019-01-08_00-30;30291
2019-01-08_00-31;28380
2019-01-08_00-32;28357
2019-01-08_00-33;27354
2019-01-08_00-34;28273
2019-01-08_00-35;28137
2019-01-08_00-36;27410
2019-01-08_00-37;30054
2019-01-08_00-38;26199
2019-01-08_00-39;29777
2019-01-08_00-40;27457
2019-01-08_00-41;26927
2019-01-08_00-42;30427
2019-01-08_00-43;26998
2019-01-08_00-44;27801
2019-01-08_00-45;28353
2019-01-08_00-46;29491
2019-01-08_00-47;25939
2019-01-08_00-48;28378
2019-01-08_00-49;29716
2019-01-08_00-50;27285
2019-01-08_00-51;27843
2019-01-08_00-52;29903
2019-01-08_00-53;25678
2019-01-08_00-54;28189
2019-01-08_00-55;28118
2019-01-08_00-56;29225
2019-01-08_00-57;29003
2019-01-08_00-58;26365
2019-01-08_00-59;27436
2019-01-08_01-00;28829
2019-01-08_01-01;25755
2019-01-08_01-02;26476
2019-01-08_01-03;28874
2019-01-08_01-04;27918
2019-01-08_01-05;25403
2019-01-08_01-06;28081
2019-01-08_01-07;28610
2019-01-08_01-08;25167
2019-01-08_01-09;27778
2019-01-08_01-10;26645
2019-01-08_01-11;28471
2019-01-08_01-12;26989
2019-01-08_01-13;27382
2019-01-08_01-14;27844
2019-01-08_01-15;25938
2019-01-08_01-16;28373
2019-01-08_01-17;26016
2019-01-08_01-18;26343
2019-01-08_01-19;26975
2019-01-08_01-20;25916
2019-01-08_01-21;26058
2019-01-08_01-22;25810
2019-01-08_01-23;27803
2019-01-08_01-24;26952
2019-01-08_01-25;23701
2019-01-08_01-26;25805
2019-01-08_01-27;24466
2019-01-08_01-28;21513
2019-01-08_01-29;22012
2019-01-08_01-30;16872
2019-01-08_01-31;19286
2019-01-08_01-32;17843
2019-01-08_01-33;17815
2019-01-08_01-34;26891
2019-01-08_01-35;25428
2019-01-08_01-36;25662
2019-01-08_01-37;26109
2019-01-08_01-38;26260
2019-01-08_01-39;24287
2019-01-08_01-40;25980
2019-01-08_01-41;27157
2019-01-08_01-42;24010
2019-01-08_01-43;25706
2019-01-08_01-44;26520
2019-01-08_01-45;24937
2019-01-08_01-46;23089
2019-01-08_01-47;26670
2019-01-08_01-48;21173
2019-01-08_01-49;23913
2019-01-08_01-50;24863
2019-01-08_01-51;28240
2019-01-08_01-52;23877
2019-01-08_01-53;24684
2019-01-08_01-54;25995
2019-01-08_01-55;25028
2019-01-08_01-56;23450
2019-01-08_01-57;25727
2019-01-08_01-58;20219
2019-01-08_01-59;18787
2019-01-08_02-00;18293
2019-01-08_02-01;19584
2019-01-08_02-02;18626
2019-01-08_02-03;17169
2019-01-08_02-04;24509
2019-01-08_02-05;25579
2019-01-08_02-06;24642
2019-01-08_02-07;24759
2019-01-08_02-08;24063
2019-01-08_02-09;19538
2019-01-08_02-10;16236
2019-01-08_02-11;19203
2019-01-08_02-12;17990
2019-01-08_02-13;16437
2019-01-08_02-14;25417
2019-01-08_02-15;26404
2019-01-08_02-16;24345
2019-01-08_02-17;22134
2019-01-08_02-18;21556
2019-01-08_02-19;25794
2019-01-08_02-20;23304
2019-01-08_02-21;24386
2019-01-08_02-22;25576
2019-01-08_02-23;23409
2019-01-08_02-24;24751
2019-01-08_02-25;25116
2019-01-08_02-26;24582
2019-01-08_02-27;25014
2019-01-08_02-28;26262
2019-01-08_02-29;23024
2019-01-08_02-30;25971
2019-01-08_02-31;23728
2019-01-08_02-32;23549
2019-01-08_02-33;26788
2019-01-08_02-34;24190
2019-01-08_02-35;23737
2019-01-08_02-36;25574
2019-01-08_02-37;24707
2019-01-08_02-38;24043
2019-01-08_02-39;24667
2019-01-08_02-40;25737
2019-01-08_02-41;24631
2019-01-08_02-42;25036
2019-01-08_02-43;24250
2019-01-08_02-44;27181
2019-01-08_02-45;24320
2019-01-08_02-46;23984
2019-01-08_02-47;24376
2019-01-08_02-48;20468
2019-01-08_02-49;24219
2019-01-08_02-50;26725
2019-01-08_02-51;24263
2019-01-08_02-52;23534
2019-01-08_02-53;27342
2019-01-08_02-54;23268
2019-01-08_02-55;25035
2019-01-08_02-56;24521
2019-01-08_02-57;25233
2019-01-08_02-58;24419
2019-01-08_02-59;18991
2019-01-08_03-00;17973
2019-01-08_03-01;18549
2019-01-08_03-02;17183
2019-01-08_03-03;18191
2019-01-08_03-04;24413
2019-01-08_03-05;26680
2019-01-08_03-06;22935
2019-01-08_03-07;26951
2019-01-08_03-08;24255
2019-01-08_03-09;18721
2019-01-08_03-10;18589
2019-01-08_03-11;17829
2019-01-08_03-12;17882
2019-01-08_03-13;18376
2019-01-08_03-14;24747
2019-01-08_03-15;25664
2019-01-08_03-16;25402
2019-01-08_03-17;24296
2019-01-08_03-18;26908
2019-01-08_03-19;20330
2019-01-08_03-20;16592
2019-01-08_03-21;17915
2019-01-08_03-22;21240
2019-01-08_03-23;18080
2019-01-08_03-24;24675
2019-01-08_03-25;25466
2019-01-08_03-26;27892
2019-01-08_03-27;25452
2019-01-08_03-28;26383
2019-01-08_03-29;27721
2019-01-08_03-30;25717
2019-01-08_03-31;25967
2019-01-08_03-32;28327
2019-01-08_03-33;26481
2019-01-08_03-34;25814
2019-01-08_03-35;28510
2019-01-08_03-36;26521
2019-01-08_03-37;26781
2019-01-08_03-38;28244
2019-01-08_03-39;27783
2019-01-08_03-40;26715
2019-01-08_03-41;27903
2019-01-08_03-42;28536
2019-01-08_03-43;27582
2019-01-08_03-44;28759
2019-01-08_03-45;28181
2019-01-08_03-46;28486
2019-01-08_03-47;28205
2019-01-08_03-48;27591
2019-01-08_03-49;29935
2019-01-08_03-50;27569
2019-01-08_03-51;29002
2019-01-08_03-52;29578
2019-01-08_03-53;30408
2019-01-08_03-54;29588
2019-01-08_03-55;27923
2019-01-08_03-56;29544
2019-01-08_03-57;32292
2019-01-08_03-58;29927
2019-01-08_03-59;31175
2019-01-08_04-00;31076
2019-01-08_04-01;30199
2019-01-08_04-02;31040
2019-01-08_04-03;30454
2019-01-08_04-04;30997
2019-01-08_04-05;31579
2019-01-08_04-06;31382
2019-01-08_04-07;33633
2019-01-08_04-08;32303
2019-01-08_04-09;32575
2019-01-08_04-10;37267
2019-01-08_04-11;31108
2019-01-08_04-12;35933
2019-01-08_04-13;34873
2019-01-08_04-14;33322
2019-01-08_04-15;35305
2019-01-08_04-16;36046
2019-01-08_04-17;35112
2019-01-08_04-18;38694
2019-01-08_04-19;36629
2019-01-08_04-20;37205
2019-01-08_04-21;36516
2019-01-08_04-22;40725
2019-01-08_04-23;37078
2019-01-08_04-24;38335
2019-01-08_04-25;39275
2019-01-08_04-26;39389
2019-01-08_04-27;39932
2019-01-08_04-28;41902
2019-01-08_04-29;30062
2019-01-08_04-30;30144
2019-01-08_04-31;30220
2019-01-08_04-32;28593
2019-01-08_04-33;33015
2019-01-08_04-34;43682
2019-01-08_04-35;42832
2019-01-08_04-36;47913
2019-01-08_04-37;45089
2019-01-08_04-38;47599
2019-01-08_04-39;43931
2019-01-08_04-40;47346
2019-01-08_04-41;52591
2019-01-08_04-42;45613
2019-01-08_04-43;47618
2019-01-08_04-44;54654
2019-01-08_04-45;46754
2019-01-08_04-46;50867
2019-01-08_04-47;52910
2019-01-08_04-48;51533
2019-01-08_04-49;50491
2019-01-08_04-50;54260
2019-01-08_04-51;55045
2019-01-08_04-52;51105
2019-01-08_04-53;56313
2019-01-08_04-54;54530
2019-01-08_04-55;54930
2019-01-08_04-56;53344
2019-01-08_04-57;58059
2019-01-08_04-58;56542
2019-01-08_04-59;56903
2019-01-08_05-00;57222
2019-01-08_05-01;57880
2019-01-08_05-02;59033
2019-01-08_05-03;58969
2019-01-08_05-04;63971
2019-01-08_05-05;59576
2019-01-08_05-06;61410
2019-01-08_05-07;71520
2019-01-08_05-08;62726
2019-01-08_05-09;63020
2019-01-08_05-10;70712
2019-01-08_05-11;69805
2019-01-08_05-12;65419
2019-01-08_05-13;75037
2019-01-08_05-14;71606
2019-01-08_05-15;68680
2019-01-08_05-16;74088
2019-01-08_05-17;75883
2019-01-08_05-18;78968
2019-01-08_05-19;74309
2019-01-08_05-20;77139
2019-01-08_05-21;86453
2019-01-08_05-22;79027
2019-01-08_05-23;81374
2019-01-08_05-24;81551
2019-01-08_05-25;84921
2019-01-08_05-26;84480
2019-01-08_05-27;89833
2019-01-08_05-28;90941
2019-01-08_05-29;83506
2019-01-08_05-30;94665
2019-01-08_05-31;90586
2019-01-08_05-32;94018
2019-01-08_05-33;95500
2019-01-08_05-34;100330
2019-01-08_05-35;98514
2019-01-08_05-36;98849
2019-01-08_05-37;107361
2019-01-08_05-38;106318
2019-01-08_05-39;104478
2019-01-08_05-40;108857
2019-01-08_05-41;113586
2019-01-08_05-42;111310
2019-01-08_05-43;111093
2019-01-08_05-44;113308
2019-01-08_05-45;120928
2019-01-08_05-46;113754
2019-01-08_05-47;114784
2019-01-08_05-48;124347
2019-01-08_05-49;115039
2019-01-08_05-50;119541
2019-01-08_05-51;126272
2019-01-08_05-52;125098
2019-01-08_05-53;124454
2019-01-08_05-54;122306
2019-01-08_05-55;129450
2019-01-08_05-56;126713
2019-01-08_05-57;127106
2019-01-08_05-58;131083
2019-01-08_05-59;133599
2019-01-08_06-00;129496
2019-01-08_06-01;135959
2019-01-08_06-02;135134
2019-01-08_06-03;141045
2019-01-08_06-04;134760
2019-01-08_06-05;143273
2019-01-08_06-06;141967
2019-01-08_06-07;145228
2019-01-08_06-08;163977
2019-01-08_06-09;153125
2019-01-08_06-10;161026
2019-01-08_06-11;168471
2019-01-08_06-12;165656
2019-01-08_06-13;170070
2019-01-08_06-14;166948
2019-01-08_06-15;169977
2019-01-08_06-16;179743
2019-01-08_06-17;165959
2019-01-08_06-18;185289
2019-01-08_06-19;179581
2019-01-08_06-20;183375
2019-01-08_06-21;183516
2019-01-08_06-22;179553
2019-01-08_06-23;193324
2019-01-08_06-24;185368
2019-01-08_06-25;185609
2019-01-08_06-26;187341
2019-01-08_06-27;203315
